pmcid,pmid,doi,created,created_year
PMC192070,9311803,NA,1997-10-01,1997
PMC192057,9311790,NA,1997-10-01,1997
PMC23214,9275159,10.1073/pnas.94.18.9544,1997-09-01,1997
PMC229957,9276405,NA,1997-09-01,1997
PMC5321678,9288735,10.1038/nm0997-1037,1997-09-01,1997
PMC1758646,9371206,10.1136/thx.52.9.770,1997-09-01,1997
PMC1857995,9250174,NA,1997-08-01,1997
PMC229912,9230391,NA,1997-08-01,1997
PMC191890,9223524,NA,1997-08-01,1997
PMC191880,9223514,NA,1997-08-01,1997
PMC191879,9223513,NA,1997-08-01,1997
PMC191865,9223499,NA,1997-08-01,1997
PMC1189401,9242997,NA,1997-07-01,1997
PMC1189399,9242995,NA,1997-07-01,1997
PMC508183,9202075,10.1172/jci119516,1997-07-01,1997
PMC229843,9196195,NA,1997-07-01,1997
PMC191817,9188649,NA,1997-07-01,1997
PMC191807,9188639,NA,1997-07-01,1997
PMC191764,9188596,NA,1997-07-01,1997
PMC191761,9188593,NA,1997-07-01,1997
PMC191752,9188584,NA,1997-07-01,1997
PMC191750,9188582,NA,1997-07-01,1997
PMC276152,9243507,10.1091/mbc.8.7.1273,1997-07-01,1997
PMC1576896,17424467,NA,1997-06-01,1997
PMC175296,9169744,NA,1997-06-01,1997
PMC191693,9151865,NA,1997-06-01,1997
PMC191678,9151850,NA,1997-06-01,1997
PMC305715,9201717,10.1091/mbc.8.6.1073,1997-06-01,1997
PMC191551,9094676,NA,1997-05-01,1997
PMC191544,9094669,NA,1997-05-01,1997
PMC191493,9094618,NA,1997-05-01,1997
PMC172918,9105753,10.1128/cmr.10.2.242,1997-04-01,1997
PMC191465,9060696,NA,1997-04-01,1997
PMC191455,9060686,NA,1997-04-01,1997
PMC191445,9060676,NA,1997-04-01,1997
PMC191424,9060655,NA,1997-04-01,1997
PMC191418,9060649,NA,1997-04-01,1997
PMC191416,9060647,NA,1997-04-01,1997
PMC191391,9060622,NA,1997-04-01,1997
PMC191378,9060609,NA,1997-04-01,1997
PMC232078,9121479,10.1128/mcb.17.4.2291,1997-04-01,1997
PMC1758527,9196525,10.1136/thx.52.4.380,1997-04-01,1997
PMC146565,9092620,10.1093/nar/25.6.1130,1997-03-01,1997
PMC1232848,9068582,NA,1997-03-01,1997
PMC229648,9041410,NA,1997-03-01,1997
PMC191346,9032373,NA,1997-03-01,1997
PMC191327,9032354,NA,1997-03-01,1997
PMC191323,9032350,NA,1997-03-01,1997
PMC191277,9032326,NA,1997-03-01,1997
PMC191252,9032312,NA,1997-03-01,1997
PMC191251,9032311,NA,1997-03-01,1997
PMC191249,9032309,NA,1997-03-01,1997
PMC19627,9023370,10.1073/pnas.94.3.991,1997-02-01,1997
PMC1576536,9028599,NA,1997-02-01,1997
PMC191232,8995701,NA,1997-02-01,1997
PMC191220,8995689,NA,1997-02-01,1997
PMC191209,8995678,NA,1997-02-01,1997
PMC191191,8995660,NA,1997-02-01,1997
PMC191169,8995638,NA,1997-02-01,1997
PMC191149,8995618,NA,1997-02-01,1997
PMC191143,8995612,NA,1997-02-01,1997
PMC191137,8995606,NA,1997-02-01,1997
PMC163675,8980770,10.1128/aac.41.1.141,1997-01-01,1997
PMC168298,8979335,NA,1997-01-01,1997
PMC1189375,9008807,NA,1997-01-01,1997
PMC1189368,9008800,NA,1997-01-01,1997
PMC170472,9008278,NA,1997-01-01,1997
PMC174574,8975910,NA,1997-01-01,1997
PMC229508,8968877,NA,1997-01-01,1997
PMC191125,8985424,NA,1997-01-01,1997
PMC191121,8985420,NA,1997-01-01,1997
PMC191117,8985416,NA,1997-01-01,1997
PMC191108,8985407,NA,1997-01-01,1997
PMC191087,8985386,NA,1997-01-01,1997
PMC191062,8985361,NA,1997-01-01,1997
PMC452474,8978676,10.1002/j.1460-2075.1996.tb01040.x,1996-12-01,1996
PMC1383454,9038664,10.1136/gut.39.6.824,1996-12-01,1996
PMC229479,8940468,NA,1996-12-01,1996
PMC229450,8940439,NA,1996-12-01,1996
PMC190995,8971027,NA,1996-12-01,1996
PMC190961,8970993,NA,1996-12-01,1996
PMC190960,8970992,NA,1996-12-01,1996
PMC190944,8970976,NA,1996-12-01,1996
PMC190927,8970959,NA,1996-12-01,1996
PMC24069,8917567,10.1073/pnas.93.23.13194,1996-11-01,1996
PMC1865278,8909256,NA,1996-11-01,1996
PMC1217861,8920985,10.1042/bj3190817,1996-11-01,1996
PMC1576509,8939335,NA,1996-11-01,1996
PMC190894,8892945,NA,1996-11-01,1996
PMC190891,8892942,NA,1996-11-01,1996
PMC190855,8892906,NA,1996-11-01,1996
PMC190833,8892884,NA,1996-11-01,1996
PMC276019,8930893,10.1091/mbc.7.11.1691,1996-11-01,1996
PMC2271708,8870633,10.1017/s0950268800001539,1996-10-01,1996
PMC229331,8880531,NA,1996-10-01,1996
PMC190784,8794378,NA,1996-10-01,1996
PMC190780,8794374,NA,1996-10-01,1996
PMC190775,8794369,NA,1996-10-01,1996
PMC190740,8794334,NA,1996-10-01,1996
PMC190703,8794297,NA,1996-10-01,1996
PMC190700,8794294,NA,1996-10-01,1996
PMC190699,8794293,NA,1996-10-01,1996
PMC190698,8794292,NA,1996-10-01,1996
PMC168119,8795213,NA,1996-09-01,1996
PMC170405,8877134,NA,1996-09-01,1996
PMC170396,8877125,NA,1996-09-01,1996
PMC484515,8868984,10.1136/hrt.76.3.243,1996-09-01,1996
PMC190590,8709192,NA,1996-09-01,1996
PMC239454,8840784,NA,1996-09-01,1996
PMC231516,8756673,10.1128/mcb.16.9.5156,1996-09-01,1996
PMC2271684,8760970,10.1017/s0950268800001321,1996-08-01,1996
PMC178255,8759836,10.1128/jb.178.16.4765-4772.1996,1996-08-01,1996
PMC507473,8698855,10.1172/jci118835,1996-08-01,1996
PMC190536,8764090,NA,1996-08-01,1996
PMC190524,8764078,NA,1996-08-01,1996
PMC190512,8764066,NA,1996-08-01,1996
PMC190504,8764058,NA,1996-08-01,1996
PMC190498,8764051,NA,1996-08-01,1996
PMC190483,8764036,NA,1996-08-01,1996
PMC190470,8764023,NA,1996-08-01,1996
PMC190464,8764017,NA,1996-08-01,1996
PMC1263838,8809388,NA,1996-07-01,1996
PMC1263835,8809385,NA,1996-07-01,1996
PMC190415,8676505,NA,1996-07-01,1996
PMC190414,8676504,NA,1996-07-01,1996
PMC190407,8676497,NA,1996-07-01,1996
PMC190404,8676494,NA,1996-07-01,1996
PMC190370,8676460,NA,1996-07-01,1996
PMC190361,8676451,NA,1996-07-01,1996
PMC190359,8676449,NA,1996-07-01,1996
PMC231353,8668174,10.1128/mcb.16.7.3576,1996-07-01,1996
PMC1861642,8669488,NA,1996-06-01,1996
PMC174072,8675343,NA,1996-06-01,1996
PMC229047,8735103,NA,1996-06-01,1996
PMC190306,8648758,NA,1996-06-01,1996
PMC190304,8648757,NA,1996-06-01,1996
PMC190273,8648732,NA,1996-06-01,1996
PMC190253,8648712,NA,1996-06-01,1996
PMC190220,8648679,NA,1996-06-01,1996
PMC190213,8648672,NA,1996-06-01,1996
PMC170344,8705681,NA,1996-05-01,1996
PMC229005,8727926,NA,1996-05-01,1996
PMC6579058,8622134,10.1523/JNEUROSCI.16-09-03045.1996,1996-05-01,1996
PMC190192,8627809,NA,1996-05-01,1996
PMC190190,8627807,NA,1996-05-01,1996
PMC190169,8627786,NA,1996-05-01,1996
PMC190157,8627774,NA,1996-05-01,1996
PMC190144,8627761,NA,1996-05-01,1996
PMC190128,8627745,NA,1996-05-01,1996
PMC450121,8617249,10.1002/j.1460-2075.1996.tb00553.x,1996-04-01,1996
PMC2271614,8620914,10.1017/s0950268800052468,1996-04-01,1996
PMC1318446,16558389,NA,1996-04-01,1996
PMC190114,8642698,NA,1996-04-01,1996
PMC190059,8642643,NA,1996-04-01,1996
PMC190057,8642641,NA,1996-04-01,1996
PMC1090687,8733504,10.1136/thx.51.4.446,1996-04-01,1996
PMC450040,8635469,10.1002/j.1460-2075.1996.tb00478.x,1996-03-01,1996
PMC39938,8700911,10.1073/pnas.93.5.2219,1996-03-01,1996
PMC39932,8700906,10.1073/pnas.93.5.2186,1996-03-01,1996
PMC190039,8627736,NA,1996-03-01,1996
PMC190023,8627720,NA,1996-03-01,1996
PMC190021,8627718,NA,1996-03-01,1996
PMC189974,8627671,NA,1996-03-01,1996
PMC239427,8852903,NA,1996-03-01,1996
PMC239420,8852897,NA,1996-03-01,1996
PMC507136,8613544,10.1172/jci118514,1996-02-01,1996
PMC2271234,8626004,10.1017/s0950268800058957,1996-02-01,1996
PMC189870,8551606,NA,1996-02-01,1996
PMC449929,8598200,10.1002/j.1460-2075.1996.tb00345.x,1996-01-01,1996
PMC167789,8572699,NA,1996-01-01,1996
PMC1576599,17424417,NA,1996-01-01,1996
PMC172878,8665472,10.1128/cmr.9.1.1,1996-01-01,1996
PMC189836,8523561,NA,1996-01-01,1996
PMC189831,8523555,NA,1996-01-01,1996
PMC189816,8523538,NA,1996-01-01,1996
PMC40303,8618851,10.1073/pnas.92.26.12095,1995-12-01,1995
PMC394721,8846793,10.1002/j.1460-2075.1995.tb00289.x,1995-12-01,1995
PMC2271593,8557069,10.1017/s0950268800058532,1995-12-01,1995
PMC228691,8586720,NA,1995-12-01,1995
PMC228685,8586714,NA,1995-12-01,1995
PMC189767,7494335,NA,1995-12-01,1995
PMC189759,7494327,NA,1995-12-01,1995
PMC189740,7494308,NA,1995-12-01,1995
PMC189729,7494297,NA,1995-12-01,1995
PMC189708,7494276,NA,1995-12-01,1995
PMC189691,7494259,NA,1995-12-01,1995
PMC189675,7494243,NA,1995-12-01,1995
PMC239387,8531885,NA,1995-12-01,1995
PMC1687021,17424413,NA,1995-11-01,1995
PMC189649,7474149,NA,1995-11-01,1995
PMC189637,7474137,NA,1995-11-01,1995
PMC189627,7474127,NA,1995-11-01,1995
PMC189591,7474091,NA,1995-11-01,1995
PMC189585,7474085,NA,1995-11-01,1995
PMC394566,7588599,10.1002/j.1460-2075.1995.tb00151.x,1995-10-01,1995
PMC1263780,8548687,NA,1995-10-01,1995
PMC1687116,17424411,NA,1995-10-01,1995
PMC228573,8567923,NA,1995-10-01,1995
PMC189556,7666556,NA,1995-10-01,1995
PMC189519,7666523,NA,1995-10-01,1995
PMC189495,7666504,NA,1995-10-01,1995
PMC301290,8573789,10.1091/mbc.6.10.1315,1995-10-01,1995
PMC1206744,8536994,NA,1995-09-01,1995
PMC189470,7637037,NA,1995-09-01,1995
PMC189451,7543590,NA,1995-09-01,1995
PMC189444,7543588,NA,1995-09-01,1995
PMC189416,7637006,NA,1995-09-01,1995
PMC189413,7637004,NA,1995-09-01,1995
PMC189405,7636998,NA,1995-09-01,1995
PMC189397,7636993,NA,1995-09-01,1995
PMC189361,7636969,NA,1995-09-01,1995
PMC189358,7636967,NA,1995-09-01,1995
PMC1687013,7585439,NA,1995-08-01,1995
PMC189323,7609075,NA,1995-08-01,1995
PMC189320,7609073,NA,1995-08-01,1995
PMC189312,7609066,NA,1995-08-01,1995
PMC189306,7609060,NA,1995-08-01,1995
PMC189270,7609031,NA,1995-08-01,1995
PMC230694,7623845,10.1128/mcb.15.8.4545,1995-08-01,1995
PMC1686979,NA,NA,1995-07-01,1995
PMC228258,7665637,NA,1995-07-01,1995
PMC189193,7769711,NA,1995-07-01,1995
PMC189173,7769694,NA,1995-07-01,1995
PMC189161,7769683,NA,1995-07-01,1995
PMC301242,7579696,10.1091/mbc.6.7.809,1995-07-01,1995
PMC1482419,7489514,NA,1995-07-01,1995
PMC398356,7781597,10.1002/j.1460-2075.1995.tb07240.x,1995-06-01,1995
PMC189091,7745722,NA,1995-06-01,1995
PMC189070,7745703,NA,1995-06-01,1995
PMC189057,7745691,NA,1995-06-01,1995
PMC41813,7761419,10.1073/pnas.92.11.4892,1995-05-01,1995
PMC2549614,7767192,10.1136/bmj.310.6989.1225,1995-05-01,1995
PMC189021,7707547,NA,1995-05-01,1995
PMC188994,7707521,NA,1995-05-01,1995
PMC188981,7707508,NA,1995-05-01,1995
PMC230508,7739558,10.1128/mcb.15.5.2772,1995-05-01,1995
PMC230507,7739557,10.1128/mcb.15.5.2763,1995-05-01,1995
PMC172860,7621403,10.1128/cmr.8.2.293,1995-04-01,1995
PMC2271284,7705491,10.1017/s0950268800057940,1995-04-01,1995
PMC173127,7890365,NA,1995-04-01,1995
PMC188954,7884922,NA,1995-04-01,1995
PMC188902,7884877,NA,1995-04-01,1995
PMC188866,7884846,NA,1995-04-01,1995
PMC230449,7534379,10.1128/mcb.15.4.2207,1995-04-01,1995
PMC228014,7751377,NA,1995-03-01,1995
PMC228007,7751371,NA,1995-03-01,1995
PMC188815,7853541,NA,1995-03-01,1995
PMC188761,7853499,NA,1995-03-01,1995
PMC1021182,7660332,10.1136/thx.50.3.225,1995-03-01,1995
PMC398151,7882986,10.1002/j.1460-2075.1995.tb07062.x,1995-02-01,1995
PMC188663,7815562,NA,1995-02-01,1995
PMC188656,7815557,NA,1995-02-01,1995
PMC188646,7815547,NA,1995-02-01,1995
PMC188629,7815531,NA,1995-02-01,1995
PMC188623,7815526,NA,1995-02-01,1995
PMC306625,7532857,10.1093/nar/23.1.18,1995-01-01,1995
PMC1263737,7704846,NA,1995-01-01,1995
PMC1263735,7704844,NA,1995-01-01,1995
PMC1263730,7704839,NA,1995-01-01,1995
PMC1687215,7859212,NA,1995-01-01,1995
PMC172850,7704896,10.1128/cmr.8.1.87,1995-01-01,1995
PMC1382850,NA,NA,1995-01-01,1995
PMC188620,7983766,NA,1995-01-01,1995
PMC188607,7983753,NA,1995-01-01,1995
PMC188602,7527087,NA,1995-01-01,1995
PMC188573,7983719,NA,1995-01-01,1995
PMC188556,7983703,NA,1995-01-01,1995
PMC275811,7749196,10.1091/mbc.6.1.7,1995-01-01,1995
PMC1887500,7992854,NA,1994-12-01,1994
PMC188302,7695278,10.1128/aac.38.12.2889,1994-12-01,1994
PMC237324,7966644,NA,1994-12-01,1994
PMC237289,7966615,NA,1994-12-01,1994
PMC237282,7966608,NA,1994-12-01,1994
PMC237278,7966604,NA,1994-12-01,1994
PMC237264,7525985,NA,1994-12-01,1994
PMC237259,7966587,NA,1994-12-01,1994
PMC359349,7969148,10.1128/mcb.14.12.8107,1994-12-01,1994
PMC368401,8556527,NA,1994-11-01,1994
PMC1016717,7964844,10.1136/jnnp.57.suppl.18,1994-11-01,1994
PMC237198,7933139,NA,1994-11-01,1994
PMC237188,7933129,NA,1994-11-01,1994
PMC237178,7933119,NA,1994-11-01,1994
PMC237165,7933108,NA,1994-11-01,1994
PMC237129,7933074,NA,1994-11-01,1994
PMC237127,7933072,NA,1994-11-01,1994
PMC1263716,7889462,NA,1994-10-01,1994
PMC1686798,7994701,NA,1994-10-01,1994
PMC264117,7814511,NA,1994-10-01,1994
PMC264068,7814468,NA,1994-10-01,1994
PMC237110,8084020,NA,1994-10-01,1994
PMC237106,8084017,NA,1994-10-01,1994
PMC237083,8083998,NA,1994-10-01,1994
PMC237073,8083990,NA,1994-10-01,1994
PMC237050,8083969,NA,1994-10-01,1994
PMC237044,8083964,NA,1994-10-01,1994
PMC2142612,7849588,10.1002/pro.5560031010,1994-10-01,1994
PMC308388,7937111,10.1093/nar/22.19.3911,1994-09-01,1994
PMC196787,8083174,10.1128/jb.176.18.5820-5830.1994,1994-09-01,1994
PMC263972,7814551,NA,1994-09-01,1994
PMC263966,7814546,NA,1994-09-01,1994
PMC237020,8057489,NA,1994-09-01,1994
PMC237019,8057488,NA,1994-09-01,1994
PMC236982,8057460,NA,1994-09-01,1994
PMC236981,8057459,NA,1994-09-01,1994
PMC236979,8057457,NA,1994-09-01,1994
PMC236968,8057447,NA,1994-09-01,1994
PMC236959,8057439,NA,1994-09-01,1994
PMC236949,8057431,NA,1994-09-01,1994
PMC236940,7520090,NA,1994-09-01,1994
PMC1686704,7954227,NA,1994-08-01,1994
PMC2271231,8062872,10.1017/s0950268800051578,1994-08-01,1994
PMC2271214,8062875,10.1017/s0950268800051608,1994-08-01,1994
PMC236465,7913510,NA,1994-08-01,1994
PMC236464,8035518,NA,1994-08-01,1994
PMC236413,8035476,NA,1994-08-01,1994
PMC236412,8035475,NA,1994-08-01,1994
PMC1263700,7954126,NA,1994-07-01,1994
PMC205599,8021183,10.1128/jb.176.13.4011-4016.1994,1994-07-01,1994
PMC263803,7929779,NA,1994-07-01,1994
PMC236379,8207827,NA,1994-07-01,1994
PMC236377,8207825,NA,1994-07-01,1994
PMC523688,8036158,10.1093/nar/22.12.2304,1994-06-01,1994
PMC186544,7514578,NA,1994-06-01,1994
PMC236870,8189503,NA,1994-06-01,1994
PMC236832,8151799,NA,1994-05-01,1994
PMC236780,8151762,NA,1994-05-01,1994
PMC236777,8151759,NA,1994-05-01,1994
PMC1887252,8160765,NA,1994-04-01,1994
PMC1263673,8004548,NA,1994-04-01,1994
PMC358318,8055468,10.1128/cmr.7.2.200,1994-04-01,1994
PMC205298,8144461,10.1128/jb.176.7.1944-1948.1994,1994-04-01,1994
PMC236746,7908062,NA,1994-04-01,1994
PMC236739,8139040,NA,1994-04-01,1994
PMC236703,8139012,NA,1994-04-01,1994
PMC1686320,8055431,NA,1994-03-01,1994
PMC236625,8107227,NA,1994-03-01,1994
PMC236606,7906312,NA,1994-03-01,1994
PMC301034,8049518,10.1091/mbc.5.3.253,1994-03-01,1994
PMC43211,8127852,10.1073/pnas.91.5.1604,1994-03-01,1994
PMC1686726,8069830,NA,1994-02-01,1994
PMC1686724,8069819,NA,1994-02-01,1994
PMC394845,8313901,10.1002/j.1460-2075.1994.tb06294.x,1994-02-01,1994
PMC186113,7507888,NA,1994-02-01,1994
PMC474322,8128400,10.1136/thx.49.2.121,1994-02-01,1994
PMC4140090,7913361,10.1007/978-3-7091-9326-6_51,1994-01-01,1994
PMC1263660,8143254,NA,1994-01-01,1994
PMC1263658,8143252,NA,1994-01-01,1994
PMC1686235,8044760,NA,1994-01-01,1994
PMC1205794,8138178,NA,1994-01-01,1994
PMC501755,7907609,10.1136/jcp.47.1.43,1994-01-01,1994
PMC236292,8254744,NA,1994-01-01,1994
PMC236272,8254722,NA,1994-01-01,1994
PMC236266,8254779,NA,1994-01-01,1994
PMC236259,8254723,NA,1994-01-01,1994
PMC236257,8254718,NA,1994-01-01,1994
PMC310462,8290341,10.1093/nar/21.25.5838,1993-12-01,1993
PMC413753,8262036,10.1002/j.1460-2075.1993.tb06186.x,1993-12-01,1993
PMC48058,8265618,10.1073/pnas.90.24.11733,1993-12-01,1993
PMC288460,7504690,10.1172/jci116879,1993-12-01,1993
PMC238214,8230469,NA,1993-12-01,1993
PMC238203,8230460,NA,1993-12-01,1993
PMC238183,8230443,NA,1993-12-01,1993
PMC238166,8230429,NA,1993-12-01,1993
PMC238165,7693965,NA,1993-12-01,1993
PMC372939,8302216,NA,1993-12-01,1993
PMC281237,8406881,NA,1993-11-01,1993
PMC238124,7692085,NA,1993-11-01,1993
PMC238095,8105105,NA,1993-11-01,1993
PMC364755,8413285,10.1128/mcb.13.11.6931,1993-11-01,1993
PMC1679193,8241910,10.1136/bmj.307.6910.982,1993-10-01,1993
PMC192245,8257140,10.1128/aac.37.10.2166,1993-10-01,1993
PMC2271374,8405160,10.1017/s0950268800057046,1993-10-01,1993
PMC238052,8371359,NA,1993-10-01,1993
PMC238033,8396672,NA,1993-10-01,1993
PMC238026,8396668,NA,1993-10-01,1993
PMC238018,8371351,NA,1993-10-01,1993
PMC364647,8413201,10.1128/mcb.13.10.5981,1993-10-01,1993
PMC464852,NA,NA,1993-10-01,1993
PMC1679006,NA,NA,1993-09-01,1993
PMC237961,8350413,NA,1993-09-01,1993
PMC237952,8350409,NA,1993-09-01,1993
PMC237948,8350406,NA,1993-09-01,1993
PMC237945,8350404,NA,1993-09-01,1993
PMC237906,8394437,NA,1993-09-01,1993
PMC2271186,8394240,10.1017/s0950268800056764,1993-08-01,1993
PMC294945,8394383,10.1172/jci116609,1993-08-01,1993
PMC237898,8331741,NA,1993-08-01,1993
PMC237897,8331740,NA,1993-08-01,1993
PMC237889,8392626,NA,1993-08-01,1993
PMC237879,8331732,NA,1993-08-01,1993
PMC237873,8392620,NA,1993-08-01,1993
PMC237862,8392613,NA,1993-08-01,1993
PMC237834,8392595,NA,1993-08-01,1993
PMC46937,8341643,10.1073/pnas.90.14.6390,1993-07-01,1993
PMC1263616,8395329,NA,1993-07-01,1993
PMC280949,8514404,NA,1993-07-01,1993
PMC237769,7685406,NA,1993-07-01,1993
PMC237750,7685402,NA,1993-07-01,1993
PMC300979,8400455,10.1091/mbc.4.7.695,1993-07-01,1993
PMC46742,8516288,10.1073/pnas.90.12.5469,1993-06-01,1993
PMC280863,7684728,NA,1993-06-01,1993
PMC265568,8314992,NA,1993-06-01,1993
PMC237696,7684468,NA,1993-06-01,1993
PMC237672,8388500,NA,1993-06-01,1993
PMC237655,7684461,NA,1993-06-01,1993
PMC237632,8388482,NA,1993-06-01,1993
PMC300965,8374169,10.1091/mbc.4.6.583,1993-06-01,1993
PMC309480,8502558,10.1093/nar/21.9.2165,1993-05-01,1993
PMC237594,8474170,NA,1993-05-01,1993
PMC309422,8493101,10.1093/nar/21.8.1837,1993-04-01,1993
PMC1029267,8503669,10.1136/adc.68.4.472,1993-04-01,1993
PMC358275,8472247,10.1128/cmr.6.2.150,1993-04-01,1993
PMC2272274,8472782,10.1017/s0950268800068345,1993-04-01,1993
PMC288031,8450062,10.1172/jci116300,1993-03-01,1993
PMC237540,7679750,NA,1993-03-01,1993
PMC237515,8437223,NA,1993-03-01,1993
PMC237484,8437210,NA,1993-03-01,1993
PMC237483,7679743,NA,1993-03-01,1993
PMC45950,8383324,10.1073/pnas.90.5.1716,1993-03-01,1993
PMC1132382,8094953,10.1042/bj2900059,1993-02-01,1993
PMC309200,8382807,10.1093/nar/21.3.779,1993-02-01,1993
PMC309131,7680118,10.1093/nar/21.3.401,1993-02-01,1993
PMC1686380,17424177,NA,1993-02-01,1993
PMC2271959,8432318,10.1017/s0950268800050779,1993-02-01,1993
PMC302774,8423093,NA,1993-02-01,1993
PMC45692,8093643,10.1073/pnas.90.2.507,1993-01-01,1993
PMC1263591,8381701,NA,1993-01-01,1993
PMC237352,8416368,NA,1993-01-01,1993
PMC237331,8380065,NA,1993-01-01,1993
PMC334548,1475213,10.1093/nar/20.23.6429,1992-12-01,1992
PMC1481389,17424133,NA,1992-12-01,1992
PMC1481375,17424135,NA,1992-12-01,1992
PMC443384,1334974,10.1172/jci116119,1992-12-01,1992
PMC240458,1331534,NA,1992-12-01,1992
PMC240449,1279203,NA,1992-12-01,1992
PMC240442,1331527,NA,1992-12-01,1992
PMC240431,1331520,NA,1992-12-01,1992
PMC240365,1331507,NA,1992-12-01,1992
PMC240321,1279194,NA,1992-12-01,1992
PMC372888,1480109,NA,1992-12-01,1992
PMC50584,1454842,10.1073/pnas.89.23.11523,1992-12-01,1992
PMC50506,1454792,10.1073/pnas.89.23.11146,1992-12-01,1992
PMC1021088,1494783,10.1136/thx.47.12.993,1992-12-01,1992
PMC1481437,17424115,NA,1992-11-01,1992
PMC240186,1404621,NA,1992-11-01,1992
PMC240179,1383570,NA,1992-11-01,1992
PMC240165,1383568,NA,1992-11-01,1992
PMC240143,1383566,NA,1992-11-01,1992
PMC240125,1383562,NA,1992-11-01,1992
PMC240121,1328669,NA,1992-11-01,1992
PMC334375,1437578,10.1093/nar/20.20.5495,1992-10-01,1992
PMC283671,1326665,NA,1992-10-01,1992
PMC241492,1527853,NA,1992-10-01,1992
PMC241489,1326662,NA,1992-10-01,1992
PMC241485,1326658,NA,1992-10-01,1992
PMC241466,1326650,NA,1992-10-01,1992
PMC241459,1527845,NA,1992-10-01,1992
PMC241449,1382141,NA,1992-10-01,1992
PMC49975,1528874,10.1073/pnas.89.18.8636,1992-09-01,1992
PMC334213,1408781,10.1093/nar/20.17.4677,1992-09-01,1992
PMC289115,1323710,NA,1992-09-01,1992
PMC289097,1323704,NA,1992-09-01,1992
PMC289096,1323703,NA,1992-09-01,1992
PMC289090,1501278,NA,1992-09-01,1992
PMC289081,1501275,NA,1992-09-01,1992
PMC289071,1501271,NA,1992-09-01,1992
PMC334071,1508680,10.1093/nar/20.15.3945,1992-08-01,1992
PMC2145744,21221317,NA,1992-08-01,1992
PMC1379446,1327982,10.1136/gut.33.8.1080,1992-08-01,1992
PMC257284,1639476,NA,1992-08-01,1992
PMC241392,1321294,NA,1992-08-01,1992
PMC241386,1629968,NA,1992-08-01,1992
PMC241354,1321283,NA,1992-08-01,1992
PMC241341,1321279,NA,1992-08-01,1992
PMC241311,1321272,NA,1992-08-01,1992
PMC241301,1629954,NA,1992-08-01,1992
PMC241291,1378507,NA,1992-08-01,1992
PMC312530,1630939,10.1093/nar/20.13.3531,1992-07-01,1992
PMC312492,1630909,10.1093/nar/20.13.3375,1992-07-01,1992
PMC265361,1321166,NA,1992-07-01,1992
PMC241262,1602557,NA,1992-07-01,1992
PMC241205,1318394,NA,1992-07-01,1992
PMC312473,1620629,10.1093/nar/20.12.3257,1992-06-01,1992
PMC495218,1624594,10.1136/jcp.45.6.479,1992-06-01,1992
PMC241150,1583726,NA,1992-06-01,1992
PMC241133,1316465,NA,1992-06-01,1992
PMC241112,1583719,NA,1992-06-01,1992
PMC49073,1584766,10.1073/pnas.89.10.4319,1992-05-01,1992
PMC241076,1560539,NA,1992-05-01,1992
PMC241068,1560537,NA,1992-05-01,1992
PMC241045,1560531,NA,1992-05-01,1992
PMC241040,1560528,NA,1992-05-01,1992
PMC312288,1579484,10.1093/nar/20.7.1817,1992-04-01,1992
PMC1263529,1317248,NA,1992-04-01,1992
PMC1263528,1317247,NA,1992-04-01,1992
PMC1481210,17423984,NA,1992-04-01,1992
PMC289039,1548770,NA,1992-04-01,1992
PMC288970,1312608,NA,1992-04-01,1992
PMC48637,1549592,10.1073/pnas.89.6.2262,1992-03-01,1992
PMC556553,1547775,10.1002/j.1460-2075.1992.tb05151.x,1992-03-01,1992
PMC265119,1313046,NA,1992-03-01,1992
PMC372854,1579113,NA,1992-03-01,1992
PMC275532,1378326,10.1091/mbc.3.3.309,1992-03-01,1992
PMC312073,1542609,10.1093/nar/20.4.935,1992-02-01,1992
PMC1481150,17423943,NA,1992-02-01,1992
PMC240838,1731103,NA,1992-02-01,1992
PMC240802,1731118,NA,1992-02-01,1992
PMC240797,1309922,NA,1992-02-01,1992
PMC240773,1309909,NA,1992-02-01,1992
PMC48309,1309954,10.1073/pnas.89.2.713,1992-01-01,1992
PMC189235,1317142,10.1128/aac.36.1.100,1992-01-01,1992
PMC1263508,1316800,NA,1992-01-01,1992
PMC1481158,17423930,NA,1992-01-01,1992
PMC265000,1310335,NA,1992-01-01,1992
PMC264990,1346403,NA,1992-01-01,1992
PMC264988,1734041,NA,1992-01-01,1992
PMC238311,1727496,NA,1992-01-01,1992
PMC364087,1309589,10.1128/mcb.12.1.229,1992-01-01,1992
PMC329185,1754376,10.1093/nar/19.23.6405,1991-12-01,1991
PMC245443,1667257,10.1128/aac.35.12.2630,1991-12-01,1991
PMC453089,1935890,10.1002/j.1460-2075.1991.tb04924.x,1991-12-01,1991
PMC270434,1661745,NA,1991-12-01,1991
PMC250817,1658391,NA,1991-12-01,1991
PMC250811,1719237,NA,1991-12-01,1991
PMC250787,1719235,NA,1991-12-01,1991
PMC329084,1945897,10.1093/nar/19.21.6063,1991-11-01,1991
PMC245403,1804023,10.1128/aac.35.11.2444,1991-11-01,1991
PMC209055,1938901,10.1128/jb.173.21.6998-7003.1991,1991-11-01,1991
PMC270383,1663512,NA,1991-11-01,1991
